age,income,employment_type,marital_status,time_spent_on_platform,number_of_sessions,fields_filled_percentage,previous_year_filing,device_type,referral_source,completed_filing
59,91206,part_time,married,102.0929189216175,12,0.4070678403832102,0,mobile,social_media_ad,1
22,96230,full_time,divorced,102.39728955510157,14,0.6523202324369712,0,mobile,social_media_ad,1
65,100730,full_time,single,98.84195497224304,13,0.881317042575594,1,tablet,organic_search,1
21,50733,full_time,married,101.47772018524569,7,0.4405412338518766,0,mobile,organic_search,0
22,98824,contractor,married,117.59471390115728,11,0.8978173391432674,0,tablet,organic_search,1
40,44466,part_time,divorced,116.35087084504316,19,0.5676820072236582,1,tablet,friend_referral,1
43,72116,contractor,single,103.05491928595308,13,0.5234697516296227,1,desktop,organic_search,1
22,25495,part_time,divorced,129.75397207709153,6,0.8386822746403717,0,tablet,organic_search,1
39,70539,unemployed,married,94.67410572852114,10,0.7201638808052042,1,tablet,organic_search,1
37,24655,full_time,single,89.18641314444045,4,0.5684141660353759,0,desktop,friend_referral,1
39,116583,part_time,divorced,134.71761798980356,8,0.847034026794853,1,mobile,organic_search,1
54,56405,part_time,married,78.27994718109534,8,0.7945297196089887,0,mobile,social_media_ad,0
31,46957,contractor,married,63.00822979117223,9,0.9061832737625584,1,mobile,friend_referral,1
64,88367,unemployed,single,122.49012676334569,4,0.5103862328057619,0,tablet,social_media_ad,1
60,53040,full_time,married,118.80748073831572,16,0.8241517444475364,0,desktop,friend_referral,1
37,77724,unemployed,single,119.36882816695189,11,0.960064017993883,1,tablet,social_media_ad,1
65,61910,contractor,married,109.73774888222056,13,0.95603831507104,0,tablet,friend_referral,1
22,59405,part_time,married,115.28059065600476,14,0.4928392053851814,1,desktop,social_media_ad,1
45,107755,unemployed,married,145.14793516164175,9,0.7791889531586993,0,tablet,friend_referral,1
18,67291,full_time,married,81.63249053234327,9,0.7790249160356526,0,desktop,organic_search,1
31,34549,part_time,divorced,90.96020887446858,12,0.427436206221754,1,tablet,social_media_ad,1
39,47938,full_time,married,127.36089866446548,10,0.9296241075009652,0,tablet,organic_search,1
20,25629,unemployed,married,135.75381462116178,8,0.5791436480248207,0,mobile,friend_referral,0
37,37174,contractor,single,90.05639781643696,12,0.8373549401116446,0,desktop,friend_referral,1
51,85220,unemployed,divorced,126.03931974789796,11,0.570031669175549,0,desktop,organic_search,0
59,31669,part_time,divorced,98.00556904339724,13,0.4707724886920965,0,desktop,organic_search,1
26,65838,unemployed,divorced,118.76415241102576,11,0.6272963118072035,0,mobile,organic_search,1
50,104762,contractor,single,92.2509563266634,9,0.8876149080266457,1,tablet,friend_referral,1
45,60205,full_time,single,115.0783108941486,9,0.6722576574783474,0,mobile,organic_search,1
64,24581,part_time,single,107.60675182893532,15,0.9916021979854464,0,mobile,friend_referral,1
50,114968,unemployed,single,114.10800059947992,11,0.4437898351602105,0,tablet,social_media_ad,1
34,82653,unemployed,divorced,107.74401674932813,13,0.6888168862678533,0,mobile,organic_search,1
48,87695,contractor,single,82.0573662568854,7,0.6660121198633158,0,mobile,organic_search,1
49,85006,part_time,divorced,102.13123782789756,9,0.6858591733469102,1,mobile,friend_referral,1
58,119165,full_time,married,128.33406180372393,10,0.5769232850258713,1,mobile,friend_referral,1
63,70383,full_time,married,112.6583496899741,9,0.4072416083550437,1,desktop,social_media_ad,1
56,50766,unemployed,divorced,88.96086573528342,9,0.5137202945484055,1,mobile,friend_referral,1
31,88689,contractor,divorced,133.9494077856223,15,0.5735068762313997,0,tablet,friend_referral,1
44,25033,contractor,divorced,86.0717897018824,13,0.5438691571849744,1,desktop,social_media_ad,0
34,92920,contractor,single,130.37590435785484,14,0.6878157677412247,1,mobile,friend_referral,1
63,88921,part_time,divorced,61.63838670350681,12,0.8170550315583349,0,tablet,organic_search,0
28,51875,contractor,divorced,77.21105164948905,12,0.670418645875317,1,tablet,organic_search,1
51,85421,contractor,single,81.07342052825373,6,0.9773428100786888,0,mobile,organic_search,1
57,116621,part_time,divorced,76.7639454860585,6,0.4431790898949957,0,desktop,organic_search,0
43,39276,part_time,divorced,85.06601227716016,5,0.5584070607681864,0,tablet,friend_referral,1
29,85449,part_time,married,120.06791015294056,8,0.716724813838401,0,mobile,social_media_ad,1
20,91138,full_time,married,98.73862445787266,9,0.9365267855666196,0,mobile,organic_search,1
29,92015,unemployed,divorced,79.72275131880275,10,0.908705078471862,0,desktop,social_media_ad,1
29,109863,part_time,divorced,96.19273873363883,10,0.6237880497637615,0,mobile,friend_referral,1
40,71148,full_time,divorced,87.93868184414173,12,0.9704804706846706,1,tablet,social_media_ad,1
60,96537,full_time,married,127.9231159697338,11,0.4194616044736509,0,tablet,organic_search,1
44,52959,unemployed,single,70.18292815303754,7,0.4959119421020506,1,tablet,organic_search,1
58,45186,contractor,married,100.57146689916958,11,0.9206215100504408,1,mobile,organic_search,1
45,115345,contractor,married,93.14901944335482,13,0.5189589301956875,0,desktop,organic_search,1
43,62372,contractor,divorced,116.31105719852164,8,0.9720325358204126,0,desktop,organic_search,1
26,88706,part_time,married,107.37166680956184,9,0.7562515841080976,0,tablet,friend_referral,1
58,58170,unemployed,married,93.87459982385955,11,0.608545840765274,1,desktop,organic_search,1
28,54314,part_time,single,95.78161920385756,8,0.7343327402257736,0,desktop,social_media_ad,1
32,36562,part_time,married,67.78007135902416,9,0.8676079520872205,0,desktop,organic_search,1
55,77190,part_time,single,117.76190128646569,8,0.9567794151965708,0,desktop,social_media_ad,1
25,93324,contractor,single,115.41997523008662,9,0.679493053459991,1,mobile,organic_search,1
18,118695,unemployed,single,104.80954779783156,9,0.450148190119131,0,mobile,organic_search,0
65,58084,full_time,divorced,67.55814043659063,6,0.9080921416460536,0,mobile,friend_referral,1
34,26997,part_time,single,80.24702379435489,16,0.5501381940716951,0,desktop,organic_search,0
28,63395,contractor,single,118.23021053729818,11,0.8783444123150215,0,tablet,friend_referral,1
28,72335,full_time,married,109.50608589653352,12,0.8844721959794262,0,desktop,friend_referral,1
20,78531,unemployed,single,103.29822744823682,9,0.7329308777536884,0,desktop,friend_referral,1
18,102956,contractor,single,89.94622601584076,8,0.59766577875032,1,mobile,friend_referral,1
32,98858,part_time,divorced,93.35855288176027,8,0.9320452441270564,0,mobile,social_media_ad,1
54,46299,part_time,single,112.59322317752417,7,0.5090781287572612,0,mobile,friend_referral,1
41,101515,full_time,single,103.50095366537704,17,0.7621747128103697,1,mobile,social_media_ad,1
39,116131,unemployed,divorced,138.30439271339895,12,0.8942020504924374,0,tablet,organic_search,1
49,101653,unemployed,single,113.29989453270476,10,0.6592184747873111,1,desktop,social_media_ad,1
37,111828,unemployed,married,134.0478407029588,12,0.8653251663809669,0,tablet,social_media_ad,1
53,91805,full_time,single,87.59575731013219,7,0.9905124042675792,0,mobile,friend_referral,1
30,91055,full_time,married,105.79855117217548,6,0.491533819521787,0,tablet,social_media_ad,1
30,103788,part_time,single,103.1690478319257,8,0.9997653216953352,1,tablet,social_media_ad,1
51,90427,contractor,divorced,115.40589516159208,11,0.560820227590781,0,desktop,organic_search,1
47,102928,contractor,single,70.55187342048018,13,0.97159748495577,1,desktop,organic_search,1
22,78759,full_time,married,122.27785169056052,11,0.8581744296170211,1,tablet,social_media_ad,1
32,33334,unemployed,married,89.28123506373362,7,0.4192781203884742,1,mobile,social_media_ad,1
57,89517,unemployed,single,124.71334572018662,8,0.8026447601842044,0,desktop,organic_search,1
42,89497,full_time,single,108.63063002300896,11,0.5580786696400296,0,desktop,social_media_ad,1
20,110369,full_time,married,98.18829714423045,9,0.6756258741063236,0,mobile,organic_search,0
50,70818,part_time,divorced,85.2471513308517,10,0.9496179761114504,1,tablet,social_media_ad,0
58,104335,unemployed,single,93.48084014542978,6,0.5494724197418799,0,tablet,friend_referral,0
38,71567,contractor,married,120.71622806687056,9,0.967475109834377,0,desktop,organic_search,1
62,68291,unemployed,single,95.51086593996855,10,0.6273808762110701,0,tablet,social_media_ad,1
31,113063,full_time,married,110.81005041142195,14,0.4619333953193604,0,mobile,organic_search,1
45,31221,unemployed,married,89.16549041905623,10,0.8503764267338674,1,mobile,friend_referral,1
63,105178,contractor,divorced,78.26856779898986,8,0.7334882658690335,1,mobile,friend_referral,1
62,51629,unemployed,divorced,98.9436160604201,10,0.7277999692803998,0,desktop,friend_referral,1
34,100820,full_time,married,98.26662119501772,8,0.6786839156992952,1,desktop,friend_referral,1
55,85140,full_time,divorced,65.0551562462923,12,0.6815047105760799,1,mobile,social_media_ad,1
34,103641,full_time,divorced,136.20123421078665,10,0.8103779768938544,0,desktop,friend_referral,1
62,81720,contractor,married,75.77279297121876,12,0.8725577951099476,0,mobile,social_media_ad,1
45,67315,part_time,divorced,73.99360879906646,15,0.5847289438362718,1,tablet,organic_search,1
19,65717,contractor,divorced,124.87739026436373,8,0.6644927890369612,0,desktop,social_media_ad,1
36,89280,unemployed,married,97.28203979268946,8,0.5318882492647179,1,mobile,social_media_ad,1
51,60524,full_time,single,109.5164019593783,7,0.6812526420019862,0,desktop,friend_referral,0
46,64013,unemployed,single,102.15573345575132,7,0.8555369279941998,1,mobile,organic_search,1
36,46183,full_time,divorced,98.2065468200598,9,0.6967621007352236,1,desktop,friend_referral,1
23,88685,part_time,single,145.12788775559952,13,0.578508100555223,1,desktop,social_media_ad,1
21,30702,contractor,single,106.17636400335115,16,0.5330011549614249,0,desktop,organic_search,1
65,85364,unemployed,single,80.48177659686682,14,0.4523709239952789,1,mobile,organic_search,1
46,114707,part_time,single,66.7624497247863,13,0.6779680137857085,1,tablet,social_media_ad,1
64,66032,contractor,married,78.60138868808221,9,0.9657689588171268,1,desktop,friend_referral,1
64,56182,unemployed,married,73.13249975177193,15,0.4524881200256532,0,desktop,organic_search,1
34,24922,unemployed,married,78.51172902673434,8,0.6654101362194031,1,mobile,social_media_ad,1
22,78579,full_time,married,91.90701034259682,9,0.4973556014165946,1,tablet,social_media_ad,0
33,47197,full_time,single,95.49173806262615,6,0.736773694281947,0,tablet,organic_search,1
35,82217,full_time,divorced,103.06650358524516,9,0.9781531951212582,0,desktop,social_media_ad,1
61,40245,full_time,single,118.77981688705847,5,0.878131544562333,1,tablet,friend_referral,1
19,111198,contractor,married,117.95062559363764,7,0.4088298004044352,1,tablet,social_media_ad,1
64,22765,unemployed,married,98.87559202291676,14,0.8275686823375337,0,desktop,friend_referral,1
53,111717,unemployed,single,123.38947239833756,9,0.8500888211020988,0,desktop,friend_referral,1
38,86606,part_time,divorced,68.36853269507915,1,0.4388308618202596,0,mobile,organic_search,1
49,91916,full_time,single,124.16695803761873,11,0.6246222637644623,0,tablet,friend_referral,1
38,51728,full_time,divorced,82.7905882118291,11,0.7369050118770548,0,mobile,friend_referral,1
39,60149,full_time,divorced,86.01936478141168,8,0.8638866076943605,1,desktop,friend_referral,1
57,54485,full_time,single,102.29102376460354,11,0.8622948390014961,1,mobile,organic_search,1
36,102999,full_time,single,98.96321608475584,7,0.8323372362362951,1,tablet,friend_referral,1
35,97261,full_time,divorced,107.55695179232208,5,0.6120251749702794,1,tablet,friend_referral,1
55,110365,contractor,divorced,132.8402398728151,9,0.4849026119252461,0,mobile,friend_referral,1
18,37558,full_time,divorced,98.65901614331204,16,0.5290211720228463,0,mobile,friend_referral,1
54,76058,contractor,married,119.62793129794248,11,0.6038195483642523,0,mobile,organic_search,1
27,35882,full_time,single,73.0525751752065,7,0.6918195866277315,1,tablet,social_media_ad,0
23,106322,contractor,married,85.23043145948361,9,0.866282298264242,0,desktop,friend_referral,1
58,114213,part_time,divorced,57.04218605522272,8,0.6272892361658792,1,tablet,friend_referral,1
30,104585,unemployed,divorced,96.84694641833072,9,0.615949331607738,1,desktop,social_media_ad,1
38,59725,unemployed,divorced,62.17520515046557,19,0.8232126064403267,0,mobile,organic_search,1
26,99369,part_time,single,104.618632002824,7,0.9111386430674608,1,tablet,organic_search,1
20,44162,full_time,married,110.41253220549837,8,0.5493925005193029,1,desktop,organic_search,1
58,111356,contractor,single,83.70454446818803,13,0.9890488972626612,0,tablet,social_media_ad,1
54,49661,full_time,single,102.08518618030776,8,0.7103465291020504,1,tablet,social_media_ad,1
34,115239,contractor,single,132.53623133402178,10,0.801934203656818,1,tablet,social_media_ad,1
43,100077,contractor,single,82.73423758079825,10,0.4634677912987789,1,mobile,friend_referral,1
59,107460,part_time,single,82.62846200713815,14,0.7244604629417555,1,mobile,friend_referral,1
54,29930,unemployed,divorced,79.71818123644593,9,0.6961211658592197,0,mobile,organic_search,1
29,31410,full_time,married,64.49357936319453,11,0.9067796030525694,1,mobile,social_media_ad,1
57,28876,full_time,married,63.7802726850109,13,0.6384626107360856,1,mobile,friend_referral,1
62,43383,unemployed,divorced,96.4800439445461,14,0.9189666336777012,1,mobile,friend_referral,1
29,33306,unemployed,married,121.3599013310676,5,0.8744886186506219,0,desktop,social_media_ad,1
25,85497,unemployed,married,121.8169004106354,12,0.9726634819358836,0,tablet,friend_referral,1
44,20390,full_time,single,57.51417889582062,11,0.7795988842006252,0,tablet,friend_referral,1
25,57420,contractor,single,79.94757101247299,13,0.9743720187483316,0,tablet,social_media_ad,1
19,38100,unemployed,single,101.61967656148994,17,0.7854798594003493,0,desktop,organic_search,1
37,119340,part_time,single,107.21818174520529,17,0.8031145403654505,1,tablet,social_media_ad,1
51,96946,part_time,single,94.80329767799272,4,0.9217237325943112,0,mobile,social_media_ad,1
24,41316,contractor,divorced,88.62422318102375,10,0.6505918592590471,0,desktop,organic_search,1
37,106072,contractor,married,83.43146436816437,10,0.5278095900388768,1,mobile,social_media_ad,1
35,34390,contractor,divorced,123.34936409095177,12,0.4579304991886432,0,mobile,organic_search,1
18,63116,contractor,married,49.14005471406269,4,0.8303329203002554,0,tablet,social_media_ad,1
30,29095,full_time,divorced,89.78475961076754,7,0.6008546294601582,1,tablet,friend_referral,1
57,50286,part_time,divorced,121.95755875438374,11,0.5934882436360278,0,tablet,social_media_ad,1
46,119226,part_time,married,84.17541722321897,13,0.4280501111927133,1,desktop,organic_search,1
49,48885,contractor,married,150.70958837371882,13,0.7906529064270031,0,mobile,organic_search,1
51,111996,part_time,single,85.35595429400347,13,0.7398664296570832,0,mobile,organic_search,1
62,96154,unemployed,divorced,122.41340447180644,7,0.4876490400638934,0,tablet,social_media_ad,1
19,34719,contractor,divorced,113.61099862007164,10,0.8193744442028716,0,tablet,organic_search,1
30,63646,unemployed,divorced,91.06981154306231,7,0.5386250770091728,0,tablet,social_media_ad,1
31,90821,full_time,married,131.9069402200573,9,0.9980797126715067,0,mobile,friend_referral,1
48,78560,part_time,married,118.55929299798552,11,0.4714763179510557,0,mobile,organic_search,1
23,105525,unemployed,divorced,57.343039336043525,11,0.4126144521237501,1,tablet,friend_referral,1
31,108774,full_time,married,142.94494335790992,13,0.4506223377209497,1,desktop,social_media_ad,1
54,106840,contractor,single,91.24605988548566,18,0.7183276236361098,1,mobile,organic_search,1
65,77823,full_time,married,117.76596547714824,10,0.6411952104719875,1,desktop,social_media_ad,1
